rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
242,-1.86621e-05,2.74936,0,66.8764,-1.12536e-06,45.776,0.128438,0,0,-1.86621e-05
243,-9.90907e-07,3.14122,0,107.98,-7.54479e-07,45.776,0.128438,0,0,-9.90907e-07
244,-0.00118785,2.10684,0,37.1282,-2.49965e-06,45.776,0.128438,0,0,-0.00118785
245,-1.85803e-06,3.10239,0,97.2514,-7.87048e-07,45.776,0.128438,0,0,-1.85803e-06
246,-0.000320728,2.2521,0,47.0227,-1.90469e-06,45.776,0.128438,0,0,-0.000320728
247,-0.0150583,1.25006,0,14.3901,-4.33965e-06,45.7215,0.128438,-2.15878e-24,0,-0.0150583
248,-7.50006e-06,2.88442,0,77.211,-9.66516e-07,45.776,0.128438,0,0,-7.50006e-06
249,-2.78381e-07,3.40756,0,133.663,-5.6935e-07,45.776,0.128438,0,0,-2.78381e-07
250,-5.76053e-09,3.99995,0,253.866,-3.13934e-07,45.776,0.128438,0,0,-5.76053e-09
251,-3.56113e-06,3.01523,0,89.4788,-8.43955e-07,45.776,0.128438,0,0,-3.56113e-06
252,-1.22273e-07,3.52599,0,151.001,-5.0406e-07,45.776,0.128438,0,0,-1.22273e-07
253,-5.35775e-09,4.01609,0,257.982,-3.04601e-07,45.776,0.128438,0,0,-5.35775e-09
254,-3.69408e-05,2.52729,0,54.4846,-1.4461e-06,45.776,0.128438,0,0,-3.69408e-05
255,-1.99746e-06,3.03233,0,93.792,-8.55899e-07,45.776,0.128438,0,0,-1.99746e-06
256,-4.65003e-07,3.25204,0,120.948,-6.7484e-07,45.776,0.128438,0,0,-4.65003e-07
257,-2.23209e-06,3.02942,0,94.4058,-8.41844e-07,45.776,0.128438,0,0,-2.23209e-06
258,-3.07066e-05,2.57968,0,62.5515,-1.40002e-06,45.776,0.128438,0,0,-3.07066e-05
259,-0.00221261,1.95918,0,36.2907,-2.10062e-06,45.776,0.128438,-2.49068e-38,0,-0.00221261
260,-1.17181e-05,2.78342,0,72.9051,-1.12404e-06,45.776,0.128438,0,0,-1.17181e-05
261,-5.35125e-05,2.5046,0,58.3232,-1.42582e-06,45.776,0.128438,0,0,-5.35125e-05
262,-5.19697e-07,3.27336,0,119.635,-6.66413e-07,45.776,0.128438,0,0,-5.19697e-07
263,-1.1808e-06,3.10146,0,104.627,-7.92408e-07,45.776,0.128438,0,0,-1.1808e-06
264,-0.00187433,1.74552,0,26.017,-3.38916e-06,45.776,0.128438,0,0,-0.00187433
265,-0.00170236,2.08563,0,36.2881,-2.57646e-06,45.776,0.128438,0,0,-0.00170236
266,-3.30971e-06,2.99312,0,87.6198,-8.91488e-07,45.776,0.128438,0,0,-3.30971e-06
267,-8.75984e-08,3.58376,0,160.665,-4.85233e-07,45.776,0.128438,0,0,-8.75984e-08
268,-4.34232e-08,3.66166,0,182.267,-4.38287e-07,45.776,0.128438,0,0,-4.34232e-08
269,-2.58825e-06,3.02077,0,91.851,-8.51782e-07,45.776,0.128438,0,0,-2.58825e-06
270,-1.37194e-05,2.79607,0,70.4396,-1.06231e-06,45.776,0.128438,0,0,-1.37194e-05
271,-0.000109773,2.39512,0,46.6987,-1.66729e-06,45.776,0.128438,0,0,-0.000109773
272,-1.17534e-06,3.1286,0,108.722,-7.40389e-07,45.776,0.128438,0,0,-1.17534e-06
273,-0.000379684,2.01882,0,32.834,-2.50497e-06,45.776,0.128438,0,0,-0.000379684
274,-3.64111e-06,2.92333,0,89.3578,-9.2309e-07,45.776,0.128438,0,0,-3.64111e-06
275,-0.000274298,2.3128,0,42.7514,-1.80201e-06,45.776,0.128438,0,0,-0.000274298
276,-0.00208598,2.07717,0,39.3737,-2.08453e-06,45.776,0.128438,0,0,-0.00208598
277,-9.77214e-07,3.17144,0,107.856,-7.46464e-07,45.776,0.128438,0,0,-9.77214e-07
278,-0.000225428,2.31164,0,43.5099,-1.90562e-06,45.776,0.128438,0,0,-0.000225428
279,-4.60184e-05,2.5822,0,57.8262,-1.41948e-06,45.776,0.128438,0,0,-4.60184e-05
280,-1.006e-06,3.13917,0,109.565,-7.45523e-07,45.776,0.128438,0,0,-1.006e-06
281,-4.91306e-06,2.87471,0,84.5382,-9.73665e-07,45.776,0.128438,0,0,-4.91306e-06
282,-0.369664,1.02249,1.51702e-17,15.7348,-5.61602e-06,36.3383,0.128439,-0.0186732,0,-0.369664
284,-1.89079e-05,2.69896,0,68.174,-1.19845e-06,45.776,0.128438,0,0,-1.89079e-05
285,-8.25796e-06,2.86888,0,76.5499,-9.86009e-07,45.776,0.128438,0,0,-8.25796e-06
286,-1.83104e-06,3.02979,0,98.6034,-8.10898e-07,45.776,0.128438,0,0,-1.83104e-06
287,-9.63926e-07,3.1534,0,108.695,-7.38691e-07,45.776,0.128438,0,0,-9.63926e-07
288,-4.20249e-07,3.29529,0,123.796,-6.42279e-07,45.776,0.128438,0,0,-4.20249e-07
289,-5.91593e-07,3.22775,0,117.366,-6.9601e-07,45.776,0.128438,0,0,-5.91593e-07
290,-0.00197311,1.726,0,26.0098,-3.36492e-06,45.776,0.128438,0,0,-0.00197311
291,-0.0529619,1.91112,0,31.5958,-1.6725e-06,41.3327,0.127671,-2.08813e-06,0,-0.0529619
292,-7.72346e-05,2.20773,0,40.7767,-1.83261e-06,45.776,0.128438,0,0,-7.72346e-05
293,-6.44219e-06,2.96929,0,88.6921,-8.11478e-07,45.776,0.128438,0,0,-6.44219e-06
294,-3.69081e-06,2.80424,0,74.7508,-1.04561e-06,45.776,0.128438,0,0,-3.69081e-06
295,-2.63653e-06,3.03317,0,90.4097,-8.45187e-07,45.776,0.128438,0,0,-2.63653e-06
296,-1.5059e-06,3.06561,0,100.678,-8.08777e-07,45.776,0.128438,0,0,-1.5059e-06
297,-1.08671e-05,2.74828,0,71.8324,-1.16303e-06,45.776,0.128438,0,0,-1.08671e-05
298,-7.51668e-05,2.3414,0,51.2487,-1.60301e-06,45.776,0.128438,0,0,-7.51668e-05
299,-0.0606293,1.88589,0,29.199,-3.39841e-06,41.8579,0.128437,-4.67525e-09,0,-0.0606293
300,-8.71954e-06,2.74761,0,75.105,-1.1272e-06,45.776,0.128438,0,0,-8.71954e-06
301,-0.0221163,0.948424,0,10.035,-5.70724e-06,45.1927,0.128438,-1.16124e-18,0,-0.0221163
