rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
192,-0.00572178,1.38486,0,20.6143,2.30416e-05,45.776,0.128438,-1.19723e-35,0,-0.00572178
193,-8.15733e-06,2.79055,0,75.7249,-1.07821e-06,45.776,0.128438,0,0,-8.15733e-06
194,-1.07883e-05,2.74645,0,73.591,-1.0931e-06,45.776,0.128438,0,0,-1.07883e-05
195,-3.87982e-05,2.54014,0,59.7148,-1.37971e-06,45.776,0.128438,0,0,-3.87982e-05
196,-1.24289e-05,2.74227,0,73.5951,-1.0902e-06,45.776,0.128438,0,0,-1.24289e-05
197,-3.32598e-05,2.61845,0,62.1091,-1.22147e-06,45.776,0.128438,0,0,-3.32598e-05
198,-8.68141e-05,2.36494,0,50.1092,-6.02223e-07,45.776,0.128438,0,0,-8.68141e-05
199,-4.81429e-05,2.54462,0,59.0135,-6.67878e-07,45.776,0.128438,0,0,-4.81429e-05
200,-1.93555e-05,2.69811,0,64.9106,-1.11082e-06,45.776,0.128438,0,0,-1.93555e-05
201,-0.000349048,2.12647,0,38.7354,1.1461e-06,45.776,0.128438,0,0,-0.000349048
202,-7.33198e-06,2.86243,0,76.9357,-1.03919e-06,45.776,0.128438,0,0,-7.33198e-06
203,-1.16114e-05,2.72512,0,71.679,-1.16096e-06,45.776,0.128438,0,0,-1.16114e-05
204,-1.02747e-05,2.79902,0,73.7878,-1.0597e-06,45.776,0.128438,0,0,-1.02747e-05
205,-0.000339761,2.13231,0,37.9784,2.70236e-06,45.776,0.128438,0,0,-0.000339761
206,-5.80602e-06,2.86518,0,81.8045,-9.83449e-07,45.776,0.128438,0,0,-5.80602e-06
207,-5.43652e-06,2.91882,0,81.5211,-9.29224e-07,45.776,0.128438,0,0,-5.43652e-06
208,-0.000236234,2.21644,0,41.2946,1.46167e-06,45.776,0.128438,0,0,-0.000236234
209,-9.34874e-06,2.80801,0,75.0388,-1.07533e-06,45.776,0.128438,0,0,-9.34874e-06
210,-6.75967e-06,2.84597,0,78.1459,-1.00191e-06,45.776,0.128438,0,0,-6.75967e-06
211,-0.968236,1.3756,0,20.8016,0.000203764,36.8158,0.206765,-0.115678,0,-0.968236
212,-0.000181599,2.30844,0,49.7082,-5.48956e-07,45.776,0.128438,0,0,-0.000181599
213,-8.37379e-06,2.87712,0,76.7068,-9.15831e-07,45.776,0.128438,0,0,-8.37379e-06
214,-3.27434e-05,2.57056,0,61.5492,-1.3464e-06,45.776,0.128438,0,0,-3.27434e-05
215,-0.00701597,1.95062,0,35.7211,-1.56943e-06,45.6521,0.128438,-1.589e-23,0,-0.00701597
216,-4.22225e-05,2.61737,0,58.0387,-9.89332e-07,45.776,0.128438,0,0,-4.22225e-05
217,-0.000137975,2.29097,0,49.0277,-1.4736e-06,45.776,0.128438,0,0,-0.000137975
218,-2.18138e-05,2.66173,0,65.8444,-1.03979e-06,45.776,0.128438,0,0,-2.18138e-05
219,-0.00222928,1.75607,0,29.2749,3.42397e-06,45.776,0.128438,0,0,-0.00222928
220,-1.76767e-05,2.76147,0,68.6613,-8.75647e-07,45.776,0.128438,0,0,-1.76767e-05
221,-8.55131e-06,2.79531,0,77.7136,-1.0511e-06,45.776,0.128438,0,0,-8.55131e-06
222,-9.59234e-06,2.76752,0,76.6141,-1.04126e-06,45.776,0.128438,0,0,-9.59234e-06
223,-5.29422e-06,2.93275,0,81.6254,-9.30485e-07,45.776,0.128438,0,0,-5.29422e-06
224,-0.00622499,1.24551,0,16.5445,3.91147e-05,45.776,0.128438,-1.3233e-33,0,-0.00622499
225,-8.53014e-05,2.37262,0,51.109,-1.16949e-06,45.776,0.128438,0,0,-8.53014e-05
226,-1.80032e-05,2.65077,0,67.6132,-1.25956e-06,45.776,0.128438,0,0,-1.80032e-05
227,-9.75828e-06,2.75509,0,74.841,-1.11528e-06,45.776,0.128438,0,0,-9.75828e-06
228,-7.32617e-05,2.37688,0,52.5271,-7.01431e-07,45.776,0.128438,0,0,-7.32617e-05
229,-0.000109621,2.38816,0,47.1262,-3.56662e-07,45.776,0.128438,0,0,-0.000109621
