rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
167,-0.000712691,2.23054,0,42.7322,-3.33665e-05,45.776,0.128438,0,0,-0.000712691
168,-8.78609e-05,2.42854,0,54.7209,-3.25844e-05,45.776,0.128438,0,0,-8.78609e-05
169,-1.10933e-05,2.83775,0,73.3153,3.08472e-06,45.776,0.128438,0,0,-1.10933e-05
170,-2.12311e-05,2.67695,0,67.8043,-2.46254e-05,45.776,0.128438,0,0,-2.12311e-05
171,-0.711487,1.55995,0,20.2339,0.000335828,38.8287,0.347227,-0.252086,0,-0.711487
172,-0.000925142,2.04424,0,37.0686,-6.28305e-05,45.776,0.128438,0,0,-0.000925142
173,-2.49736e-05,2.63337,0,67.5386,4.48496e-06,45.776,0.128438,0,0,-2.49736e-05
174,-0.00179243,1.82774,0,26.0487,4.34082e-05,45.776,0.128438,0,0,-0.00179243
175,-0.000603015,2.00863,0,38.0364,1.99815e-05,45.776,0.128438,0,0,-0.000603015
176,-1.92599,1.27259,0,17.2862,0.000494251,46.8291,6.4008,-0.229441,0,-1.92599
177,-2.17551e-05,2.69681,0,66.1743,-1.03743e-05,45.776,0.128438,0,0,-2.17551e-05
178,-2.70086e-05,2.61619,0,66.314,4.06575e-06,45.776,0.128438,0,0,-2.70086e-05
179,-6.4072e-05,2.52599,0,58.4028,-2.77778e-05,45.776,0.128438,0,0,-6.4072e-05
180,-8.82324e-06,2.78302,0,76.5985,-2.35996e-05,45.776,0.128438,0,0,-8.82324e-06
181,-1.25625e-05,2.73079,0,72.7856,-1.17798e-05,45.776,0.128438,0,0,-1.25625e-05
182,-1.42756e-05,2.71848,0,72.8764,2.29918e-06,45.776,0.128438,0,0,-1.42756e-05
183,-5.11321e-06,2.89178,0,84.1418,-1.8537e-05,45.776,0.128438,0,0,-5.11321e-06
184,-0.000266465,2.26266,0,40.9773,-7.61558e-06,45.776,0.128438,0,0,-0.000266465
185,-1.54456e-05,2.71211,0,68.5429,-1.74161e-05,45.776,0.128438,0,0,-1.54456e-05
186,-0.873861,1.55555,0,20.6217,9.73131e-05,41.9888,0.974197,-0.203121,0,-0.873861
187,-4.82817e-06,2.96652,0,84.042,2.88346e-06,45.776,0.128438,0,0,-4.82817e-06
188,-5.50903e-06,2.8817,0,82.3134,-2.03985e-05,45.776,0.128438,0,0,-5.50903e-06
189,-0.000282813,2.23824,0,46.127,1.31063e-06,45.776,0.128438,0,0,-0.000282813
190,-0.000158702,2.34473,0,50.0094,-3.98936e-05,45.776,0.128438,0,0,-0.000158702
191,-0.00676672,1.21726,0,15.867,0.000122937,45.7755,0.128438,-2.24208e-43,0,-0.00676672
192,-8.02181e-05,2.53785,0,53.9254,-4.09008e-06,45.776,0.128438,0,0,-8.02181e-05
193,-2.85777e-05,2.6216,0,65.2049,-1.66551e-05,45.776,0.128438,0,0,-2.85777e-05
194,-7.37032e-06,2.80755,0,79.6272,3.3914e-06,45.776,0.128438,0,0,-7.37032e-06
195,-7.35238e-06,2.81515,0,79.6091,-2.12244e-05,45.776,0.128438,0,0,-7.35238e-06
196,-5.18926e-06,2.87289,0,84.6923,3.09765e-06,45.776,0.128438,0,0,-5.18926e-06
197,-6.40943e-06,2.82446,0,81.2442,-3.00338e-06,45.776,0.128438,0,0,-6.40943e-06
198,-8.45799e-06,2.77554,0,77.4731,-1.19103e-07,45.776,0.128438,0,0,-8.45799e-06
199,-4.30927e-05,2.59156,0,59.5416,-2.19002e-05,45.776,0.128438,0,0,-4.30927e-05
200,-4.64964e-06,2.92021,0,84.6709,-1.82881e-05,45.776,0.128438,0,0,-4.64964e-06
201,-0.00013959,2.43377,0,47.8399,5.98646e-06,45.776,0.128438,0,0,-0.00013959
202,-2.11248e-05,2.62365,0,66.9664,4.57667e-06,45.776,0.128438,0,0,-2.11248e-05
203,-6.72399e-06,2.85027,0,80.2886,-2.07463e-05,45.776,0.128438,0,0,-6.72399e-06
204,-0.00170514,1.82075,0,26.476,2.6753e-05,45.776,0.128438,0,0,-0.00170514
205,-0.000351722,2.37653,0,44.6271,5.21013e-06,45.776,0.128438,0,0,-0.000351722
206,-5.24777e-06,2.89115,0,83.2188,-2.01949e-05,45.776,0.128438,0,0,-5.24777e-06
207,-7.61228e-05,2.54928,0,55.9022,-1.69672e-06,45.776,0.128438,0,0,-7.61228e-05
208,-0.000113377,2.33283,0,49.395,-4.05222e-05,45.776,0.128438,0,0,-0.000113377
209,-0.000103633,2.33914,0,51.4342,6.20652e-06,45.776,0.128438,0,0,-0.000103633
210,-0.000791978,1.90014,0,33.9321,3.73369e-06,45.776,0.128438,0,0,-0.000791978
211,-0.000145214,2.24114,0,46.9079,1.06948e-08,45.776,0.128438,0,0,-0.000145214
212,-4.76941e-06,2.91474,0,84.3445,-1.87476e-05,45.776,0.128438,0,0,-4.76941e-06
213,-1.15039e-05,2.75791,0,75.59,1.10228e-06,45.776,0.128438,0,0,-1.15039e-05
214,-3.18231e-05,2.55989,0,63.1581,1.76921e-06,45.776,0.128438,0,0,-3.18231e-05
215,-7.33926e-06,2.80557,0,79.0173,-2.06953e-05,45.776,0.128438,0,0,-7.33926e-06
216,-1.80004e-05,2.66719,0,69.3831,2.50619e-06,45.776,0.128438,0,0,-1.80004e-05
217,-4.89951e-06,2.91644,0,83.3388,-9.57802e-06,45.776,0.128438,0,0,-4.89951e-06
218,-0.0012453,2.18975,0,37.3836,4.50092e-06,45.776,0.128438,0,0,-0.0012453
219,-0.000485982,2.27153,0,41.0326,-3.69576e-06,45.776,0.128438,0,0,-0.000485982
220,-0.000136845,2.46089,0,48.9855,4.98831e-06,45.776,0.128438,0,0,-0.000136845
221,-3.60605e-05,2.56628,0,62.5149,-2.77425e-05,45.776,0.128438,0,0,-3.60605e-05
222,-1.82333e-05,2.6681,0,68.1436,-1.59207e-05,45.776,0.128438,0,0,-1.82333e-05
223,-0.00106448,1.9465,0,33.7612,-9.71852e-06,45.776,0.128438,0,0,-0.00106448
224,-0.00038746,2.26943,0,48.3065,1.30864e-05,45.776,0.128438,0,0,-0.00038746
225,-0.000221593,2.3169,0,42.783,9.4349e-06,45.776,0.128438,0,0,-0.000221593
226,-1.51482e-05,2.71219,0,72.2914,2.07735e-07,45.776,0.128438,0,0,-1.51482e-05
227,-3.60991e-05,2.50719,0,60.1498,-3.68735e-06,45.776,0.128438,0,0,-3.60991e-05
228,-1.12589e-05,2.76535,0,73.7835,-2.20448e-05,45.776,0.128438,0,0,-1.12589e-05
229,-1.35703e-05,2.79327,0,70.0563,3.86553e-06,45.776,0.128438,0,0,-1.35703e-05
230,-0.000142573,2.33754,0,48.959,-2.45377e-05,45.776,0.128438,0,0,-0.000142573
231,-6.51005e-05,2.40067,0,54.5019,4.02235e-06,45.776,0.128438,0,0,-6.51005e-05
232,-0.000130369,2.44302,0,48.403,5.1559e-06,45.776,0.128438,0,0,-0.000130369
233,-0.000260755,2.3172,0,42.4635,7.53405e-06,45.776,0.128438,0,0,-0.000260755
234,-0.000266726,2.3679,0,47.2868,-8.7278e-06,45.776,0.128438,0,0,-0.000266726
235,-6.56221e-06,2.83869,0,81.2333,-5.92557e-06,45.776,0.128438,0,0,-6.56221e-06
236,-0.0150367,1.96881,0,29.3954,2.01877e-06,45.8415,0.128439,-8.45317e-16,0,-0.0150367
237,-4.01288e-06,2.98914,0,86.1814,1.762e-06,45.776,0.128438,0,0,-4.01288e-06
238,-5.09844e-06,2.90958,0,82.665,-1.49373e-05,45.776,0.128438,0,0,-5.09844e-06
239,-0.000183829,2.48091,0,50.4844,6.73861e-06,45.776,0.128438,0,0,-0.000183829
240,-5.05173e-06,2.90183,0,84.2862,-1.98839e-05,45.776,0.128438,0,0,-5.05173e-06
241,-1.10415e-05,2.81767,0,72.5917,-2.44254e-06,45.776,0.128438,0,0,-1.10415e-05
242,-4.01825e-06,2.99145,0,86.3773,2.71506e-06,45.776,0.128438,0,0,-4.01825e-06
243,-2.63444e-05,2.65122,0,65.3939,-2.28055e-05,45.776,0.128438,0,0,-2.63444e-05
244,-0.00075439,2.1397,0,35.6112,-1.47871e-07,45.776,0.128438,0,0,-0.00075439
245,-0.00157169,1.79691,0,31.0548,3.46409e-05,45.776,0.128438,0,0,-0.00157169
246,-0.000566066,2.0236,0,34.0257,-2.04207e-05,45.776,0.128438,0,0,-0.000566066
247,-0.00424757,1.50622,0,18.6814,7.55158e-05,45.7573,0.128438,-1.94633e-35,0,-0.00424757
248,-0.00012978,2.28559,0,48.9842,6.68073e-06,45.776,0.128438,0,0,-0.00012978
249,-4.69478e-05,2.53326,0,57.2985,-2.95059e-05,45.776,0.128438,0,0,-4.69478e-05
250,-0.00156436,1.99612,0,30.0962,3.90718e-05,45.7762,0.128438,0,0,-0.00156436
251,-8.38441e-06,2.80013,0,78.2038,-6.90959e-06,45.776,0.128438,0,0,-8.38441e-06
252,-1.49717e-05,2.70426,0,71.1206,-9.25825e-06,45.776,0.128438,0,0,-1.49717e-05
253,-8.4128e-06,2.80444,0,79.1018,1.96275e-06,45.776,0.128438,0,0,-8.4128e-06
254,-6.88862e-06,2.82246,0,79.2607,-2.26313e-05,45.776,0.128438,0,0,-6.88862e-06
