,_evdw,_eele,_epmf,_ehpc,_ehdb,_edst,_epsp,_ekde,_elhm,mcc
51,-0.68727799999999994,-0.00116014,-0.37601299999999999,0.13061700000000001,-0.10383900000000001,0.18192900000000001,-0.49380799999999997,0.00088586699999999993,0.0,0.22199499999999997
52,-0.77256400000000003,0.0014999200000000001,0.121584,0.28999999999999998,-0.118755,0.93246499999999999,-0.20965,0.0011058299999999999,0.0,0.217861
53,-0.62481000000000009,-8.5280900000000005e-05,0.47760000000000002,0.20177799999999999,-0.063498199999999991,0.95231299999999997,-0.249061,8.4432000000000007e-05,0.0,0.21510900000000002
54,-0.50988500000000003,0.0010962999999999999,0.34414699999999998,0.169908,-0.025032299999999997,1.1011200000000001,-0.16250599999999998,0.0015272,0.0,0.21424099999999999
55,-0.67144599999999999,-0.00058478000000000002,0.298759,0.16630400000000001,-0.070446300000000003,0.64250799999999997,-0.037517800000000004,0.00095577699999999999,0.0,0.21281399999999998
56,-0.79394200000000004,0.00099456799999999993,-0.012310700000000001,0.45624599999999998,-0.17997299999999999,0.82720499999999997,-0.21588099999999999,0.0013170899999999999,0.0,0.210615
57,-0.80784699999999998,0.000321985,-0.16972899999999999,0.29806300000000002,-0.178068,0.29916900000000002,-0.29054600000000003,0.0013223600000000001,0.0,0.20522199999999999
58,-1.0407,-0.00029750400000000003,-0.23206300000000002,0.37040800000000002,-0.200678,1.5638799999999999,-0.21493899999999999,0.00161802,0.0,0.202512
59,-0.64897299999999991,-0.00056563900000000005,-0.37570999999999999,0.18202699999999999,-0.17719799999999999,1.08226,-0.25794,0.00054911000000000001,0.0,0.2021
60,-0.86673999999999995,-0.00074489300000000005,-0.258743,0.18982000000000002,-0.10218099999999999,0.76317000000000002,-0.173126,0.0021080999999999999,0.0,0.19945399999999999
61,-0.53326700000000005,-0.0022323099999999999,0.26870700000000003,0.24508400000000002,-0.101482,1.0331700000000001,0.0343124,2.88625e-05,0.0,0.19942699999999999
62,-0.68620400000000004,-0.00014117399999999999,0.086513100000000009,0.24349899999999997,-0.134404,0.72878199999999993,-0.32168400000000003,0.000721891,0.0,0.19473199999999999
63,-0.74321899999999996,6.0704999999999997e-06,0.056572400000000002,0.37201999999999996,-0.13749900000000001,0.93567500000000003,-0.28384000000000004,0.000297285,0.0,0.19448800000000002
64,-0.71270100000000003,0.0016203700000000001,0.84423300000000001,0.97879099999999997,-0.21681799999999998,0.76315900000000003,-0.29967899999999997,0.0015873599999999999,0.0,0.18707499999999999
65,-0.73393699999999995,7.7501699999999987e-06,0.34276299999999998,0.574905,-0.14750199999999999,1.1914400000000001,-0.31493100000000002,0.0043620400000000002,0.0,0.18215300000000001
66,-0.68646099999999999,-0.00059257000000000005,0.17799300000000001,0.28297800000000001,-0.091510399999999992,0.54378800000000005,-0.278615,0.00050777500000000002,0.0,0.173926
67,-0.883602,-0.00086724300000000007,0.399175,0.17194400000000001,-0.13051199999999999,0.51104899999999998,-0.24538000000000001,9.2564299999999997e-05,0.0,0.16162499999999999
68,-0.66388800000000003,-0.00128298,0.35648000000000002,0.27510100000000004,-0.18204300000000001,0.78203500000000004,-0.40601700000000002,0.00104706,0.0,0.14296700000000001
69,-0.8780110000000001,-0.00061924699999999996,0.13067899999999999,0.15220999999999998,-0.11504400000000001,0.71899000000000002,-0.054211500000000003,5.0918100000000003e-05,0.0,0.142043
70,-0.57088700000000003,0.00072490499999999997,1.16353,0.67511699999999997,-0.11252000000000001,1.18866,-0.092807000000000001,0.0009627739999999999,0.0,0.14180299999999998
71,-0.83203500000000008,-2.7158400000000001e-05,-0.45735100000000001,0.40129399999999998,-0.052441499999999995,0.80482900000000002,0.054100300000000004,0.0022971799999999998,0.0,0.141737
72,-0.66615400000000002,0.0010456199999999999,0.37609100000000001,0.14955399999999999,-0.055692800000000001,0.83903700000000003,0.22015100000000001,0.0024009499999999998,0.0,0.13914300000000002
73,-0.76331400000000005,-0.00034017599999999998,0.250027,0.21599400000000002,-0.1109,0.91912399999999994,-0.414545,0.000604686,0.0,0.13456300000000002
74,-0.693797,0.00171382,0.23437199999999997,0.264318,-0.11436300000000001,0.84763999999999995,-0.261378,0.00053824800000000007,0.0,0.13408800000000001
75,-0.55904600000000004,0.00022398599999999999,0.32963400000000004,0.20655799999999999,-0.12118599999999999,0.904393,-0.115402,0.0014849799999999999,0.0,0.13195100000000001
76,-0.79957400000000001,0.00128853,0.69218900000000005,0.39182699999999998,-0.110046,0.56364999999999998,-0.38310100000000002,0.0024874799999999998,0.0,0.126692
77,-0.83936900000000003,-0.000875488,-0.63490100000000005,1.0823799999999999,-0.073703199999999996,2.6423700000000001,-0.18471899999999999,0.00042391,0.0,0.126002
78,-0.70142899999999997,0.000243556,-0.070362600000000011,0.15946400000000002,-0.090030799999999994,0.546095,-0.10642799999999999,0.00072117500000000001,0.0,0.11905399999999999
79,-0.65707700000000002,0.00011979,0.35143099999999999,0.24844699999999997,-0.092432200000000006,0.50442500000000001,0.095009300000000005,0.00074454399999999998,0.0,0.118703
80,-0.73210900000000001,0.00054241100000000002,0.14152600000000001,0.18643699999999999,-0.159108,0.78052200000000005,-0.24884600000000001,0.00090199999999999992,0.0,0.11665399999999999
81,-0.67206999999999995,-0.0040889200000000002,0.54683400000000004,0.71965900000000005,-0.15327499999999999,0.56859300000000002,0.036418099999999995,8.4750699999999991e-06,0.0,0.103697
82,-0.56106499999999992,-1.7602199999999999e-05,-0.45378299999999999,0.15957099999999999,-0.11332,0.73935399999999996,-0.29835900000000004,0.00089995299999999999,0.0,0.102296
83,-0.65803599999999995,-0.00014129799999999999,0.1351,0.31751399999999996,-0.16344400000000001,0.88085800000000003,-0.076714399999999988,0.00139843,0.0,0.093117999999999992
84,-0.623193,0.00068088699999999992,0.42937299999999995,0.246644,-0.087602899999999997,1.40798,-0.050118099999999999,0.00067365300000000008,0.0,0.091575100000000006
85,-0.65772600000000003,-0.00096870799999999998,-0.167875,0.33169999999999999,-0.0641621,1.98787,-0.36195300000000002,0.00027878700000000001,0.0,0.080956
86,-0.612016,0.00073824300000000008,-0.069649199999999994,0.2293,-0.14644599999999999,0.60459600000000002,-0.24631199999999998,0.00120557,0.0,0.068913100000000005
87,-0.82373200000000002,-0.000339809,0.23251100000000002,0.179399,-0.071487300000000004,0.70816499999999993,-0.30234800000000001,0.00086200199999999995,0.0,0.064707000000000001
88,-1.0439000000000001,-0.0023691099999999998,0.26573000000000002,0.78060499999999999,-0.21513499999999999,1.31925,-0.0148916,0.000109411,0.0,0.064213599999999996
89,-0.61432700000000007,0.00060300199999999994,-0.029765899999999998,0.16274,-0.055190699999999995,1.0674999999999999,-0.10760499999999999,0.00102042,0.0,0.062030099999999991
90,-0.62749200000000005,0.00125475,1.2109799999999999,1.5658100000000001,-0.070812600000000003,2.9464299999999999,-0.2742,0.00039002999999999998,0.0,0.059331600000000005
91,-0.613896,-0.00082467100000000002,0.060802499999999995,0.165657,-0.116574,0.33378000000000002,-0.080811000000000008,0.00115843,0.0,0.057287999999999999
92,-0.69452400000000003,-0.00026796900000000001,0.60019699999999998,0.30823699999999998,-0.12681700000000001,0.67443699999999995,-0.097269800000000003,0.00052767699999999994,0.0,0.045091900000000004
93,-0.89188600000000007,0.00041532599999999999,-0.013891399999999998,0.38108000000000003,-0.17431099999999999,1.2609299999999999,-0.272422,0.0014468199999999999,0.0,0.041361800000000004
94,-0.83624200000000004,-0.00077579199999999997,0.51080900000000007,0.24335799999999999,-0.126806,1.05484,-0.31765500000000002,0.0010972099999999999,0.0,0.038046200000000002
95,-0.97185699999999997,-0.00047686899999999999,0.38045800000000002,0.29479699999999998,-0.116645,1.2477200000000002,-0.24433600000000003,0.0016678400000000001,0.0,0.037211800000000003
96,-0.71499699999999999,0.00031315299999999999,0.42543800000000004,0.23260700000000001,-0.039055199999999998,1.3974,-0.022645500000000002,0.00166891,0.0,0.024759700000000003
97,-0.64926200000000001,-9.5298500000000002e-05,-0.061551399999999999,0.24882499999999999,-0.066973199999999997,0.95407800000000009,-0.20247699999999999,0.00015215300000000001,0.0,0.024005700000000001
98,-0.56588900000000009,-0.00061301300000000003,0.23353699999999999,0.153445,-0.099856700000000007,1.04348,-0.183699,0.00187966,0.0,0.0071023700000000002
99,-0.85826499999999994,0.00036949699999999999,0.22293299999999999,0.26412099999999999,-0.10413199999999999,1.4386700000000001,-0.22476100000000002,0.0012259899999999999,0.0,0.00138828
